title,bundle,fanRating,fanRatingCount,Final Album,directory,Shares Elements With,Suggested directory,Suggested title,King Tom,Final song title,Type,Explicit (Y/N),Album Cover,Recording Device,Fan Comment,Lyrics,artist,cowriter,album,length,comment,composer,feel,genesis,section,key,mode,suzyVerdict,suzyRating,suzyComment,scoreTotal,jd,jdComment,BPM,sitekrating,version,masterpiece,blue,vanweez,solo,rock,uuid,original_filename
Beethoven Sonata No. 18 in E-flat Major 2022-10-02,Piano,3.71,38,,,,,,,,,,,,,,,,Piano,4898,,,,,,,,,,,,,,84,,,,,,,,2447df764c5c4db1b20433a964039822,Beethoven Sonata No. 18 in E-flat Major 2022-10-02
"Beethoven Sonata No. 18 in E-flat Major, 1. Allegro 2022-07-31_",Piano,4.43,7,,,,,,,,,,,,,,,,Piano,1359,,,,,,,,,,,,,,76,,,,,,,,bee13dec5bcf4c74956fb36ff21b7b5c,"Beethoven Sonata No. 18 in E-flat Major, 1. Allegro 2022-07-31_"
"Beethoven Sonata No. 18 in E-flat Major, 2. Scherzo 2022-08-01_",Piano,3.81,53,,,,,,,,,,,,,,,,Piano,1968,,,,,,,,,,,,,,93,,,,,,,,582836c1fd544912b546948dc55aca96,"Beethoven Sonata No. 18 in E-flat Major, 2. Scherzo 2022-08-01_"
"Beethoven Sonata No. 18 in E-flat Major, 3. Menuetto 4. Presto and Sonata No. 21 in C Major 2022-08-02",Piano,3.86,29,,,,,,,,,,,,,,,,Piano,4870,,,,,,,,,,,,,,72,,,,,,,,19e23141ae0d40279a2e36df0603b9c0,"Beethoven Sonata No. 18 in E-flat Major, 3. Menuetto 4. Presto and Sonata No. 21 in C Major 2022-08-02"
Beethoven Sonata No. 2 in A Major 2022-10-30,Piano,4.33,12,,,,,,,,,,,,,,,,Piano,4720,,,,,,,,,,,,,,72,,,,,,,,a294903c301544dcbc5bf7f76dcea30f,Beethoven Sonata No. 2 in A Major 2022-10-30
"Beethoven Sonata No. 2 in A Minor, 1. Allegro 2. Largo-01",Piano,4,10,,,,,,,,,,,,,,,,Piano,2971,,,,,,-1,,,,,,,,65,,,,,,,,00182b075dd8407880593cc152317100,"Beethoven Sonata No. 2 in A Minor, 1. Allegro 2. Largo-01"
"Beethoven Sonata No. 2 in A Minor, 3. Scherzo 4. Grazioso and Beethoven Sonata No. 3 in C Major, 1. Allegro (exposition)-03",Piano,4.11,9,,,,,,,,,,,,,,,,Piano,2980,,,,,,-3,,,,,,,,113,,,,,,,,32b511d762854d5e8aafc3caba8fbbb9,"Beethoven Sonata No. 2 in A Minor, 3. Scherzo 4. Grazioso and Beethoven Sonata No. 3 in C Major, 1. Allegro (exposition)-03"
"Beethoven Sonata No. 21 in C Major, 1. Allegro 2. Adagio 2022-10-04 (part 1)",Piano,3.62,13,,,,,,,,,,,,,,,,Piano,3286,,,,,,,,,,,,,,72,,,,,,,,db6d364b9bd24b50b503e4be859ad260,"Beethoven Sonata No. 21 in C Major, 1. Allegro 2. Adagio 2022-10-04 (part 1)"
"Beethoven Sonata No. 21 in C Major, 1. Allegro 2022-10-04",Piano,3.57,51,,,,,,,,,,,,,,,,Piano,1421,,,,,,,,,,,,,,72,,,,,,,,947472426cfd4577b89f71f678a625e0,"Beethoven Sonata No. 21 in C Major, 1. Allegro 2022-10-04"
"Beethoven Sonata No. 21 in C Major, 3. Allegretto 2022-08-04",Piano,3.56,9,,,,,,,,,,,,,,,,Piano,2767,,,,,,,,,,,,,,96,,,,,,,,557a39bc40a84d1893c57af57169449f,"Beethoven Sonata No. 21 in C Major, 3. Allegretto 2022-08-04"
"Beethoven Sonata No. 21 in C Major, 3. Allegretto 2022-10-05",Piano,4,12,,,,,,,,,,,,,,,,Piano,2863,,,,,,,,,,,,,,96,,,,,,,,23963d575bfb46189fdbd0886037bf20,"Beethoven Sonata No. 21 in C Major, 3. Allegretto 2022-10-05"
"Beethoven Sonata No. 22 in F Major, 1. Menuetto 2. Allegretto 2022-10-09",Piano,3.25,4,,,,,,,,,,,,,,,,Piano,6492,,,,,,,,,,,,,,100,,,,,,,,8da88493c2684fabbf25a8987707fc44,"Beethoven Sonata No. 22 in F Major, 1. Menuetto 2. Allegretto 2022-10-09"
"Beethoven Sonata No. 22 in F Major, 1. Menuetto 2022-08-11",Piano,3.69,65,,,,,,,,,,,,,,,,Piano,525,,,,,,,,,,,,,,86,,,,,,,,e6fbc02520e342bab03d69cb1e4e7bab,"Beethoven Sonata No. 22 in F Major, 1. Menuetto 2022-08-11"
"Beethoven Sonata No. 23 in F Minor, 1. Allegro 2022-08-12",Piano,4,13,,,,,,,,,,,,,,,,Piano,3009,,,,,,,,,,,,,,89,,,,,,,,347408b686f74dbca2c42584b062407a,"Beethoven Sonata No. 23 in F Minor, 1. Allegro 2022-08-12"
"Beethoven Sonata No. 23 in F Minor, 1. Allegro 2022-10-11",Piano,3.58,12,,,,,,,,,,,,,,,,Piano,5681,,,,,,,,,,,,,,89,,,,,,,,045eb92a15294015b90e4f6eca107455,"Beethoven Sonata No. 23 in F Minor, 1. Allegro 2022-10-11"
"Beethoven Sonata No. 23 in F Minor, 2. Andante 3. Allegro 2022-10-12",Piano,4.33,9,,,,,,,,,,,,,,,,Piano,2795,,,,,,,,,,,,,,89,,,,,,,,429d8947ae4e4bc6a92f660e8db07930,"Beethoven Sonata No. 23 in F Minor, 2. Andante 3. Allegro 2022-10-12"
Beethoven Sonata No. 24 in F-sharp Major 2022-08-14,Piano,3.96,28,,,,,,,,,,,,,,,,Piano,3358,,,,,,,,,,,,,,81,,,,,,,,6ffd7493cfb84a158b44f274f3847045,Beethoven Sonata No. 24 in F-sharp Major 2022-08-14
"Beethoven Sonata No. 24 in F-sharp Major, 1. Adagio and Beethoven Sonata No. 25 in G Major, 3. Vivace 2022-10-13",Piano,4.08,13,,,,,,,,,,,,,,,,Piano,2416,,,,,,,,,,,,,,96,,,,,,,,183479c957de48719574a8f8af7c30bc,"Beethoven Sonata No. 24 in F-sharp Major, 1. Adagio and Beethoven Sonata No. 25 in G Major, 3. Vivace 2022-10-13"
"Beethoven Sonata No. 25 in G Major and Sonata No. 26 in E-flat Major, 1. Das Lebewohl 2022-08-15",Piano,3.34,309,,,,,,,,,,,,,,,,Piano,2732,,,,,,,,,,,,,,65,,,,,,,,25e7d7cd62d549cb889cb495bc746e50,"Beethoven Sonata No. 25 in G Major and Sonata No. 26 in E-flat Major, 1. Das Lebewohl 2022-08-15"
Beethoven Sonata No. 26 in E-flat Major _Les Adieux_ 2022-10-16,Piano,4.18,11,,,,,,,,,,,,,,,,Piano,4547,,,,,,,,,,,,,,113,,,,,,,,ab5002b135374449adb99337f175bfe2,Beethoven Sonata No. 26 in E-flat Major _Les Adieux_ 2022-10-16
"Beethoven Sonata No. 26 in E-flat Major, 2. Abewesenheit 3. Das Wiedersehen 2022-08-16",Piano,4.4,10,,,,,,,,,,,,,,,,Piano,4073,,,,,,,,,,,,,,62,,,,,,,,9547f4aeb3ab42edb00d49f88dd85231,"Beethoven Sonata No. 26 in E-flat Major, 2. Abewesenheit 3. Das Wiedersehen 2022-08-16"
Beethoven Sonata No. 27 in E Minor and Sonata No. 28 in A Major 2022-08-17,Piano,4.38,8,,,,,,,,,,,,,,,,Piano,3520,,,,,,,,,,,,,,62,,,,,,,,c5fe7439526e480194a7a674bac268b4,Beethoven Sonata No. 27 in E Minor and Sonata No. 28 in A Major 2022-08-17
"Beethoven Sonata No. 27 in E Minor, 1. Mit Lebhaftigkeit 2022-10-17",Piano,4.2,10,,,,,,,,,,,,,,,,Piano,1570,,,,,,,,,,,,,,113,,,,,,,,3e97f617266e43abb6185a4218c9d520,"Beethoven Sonata No. 27 in E Minor, 1. Mit Lebhaftigkeit 2022-10-17"
"Beethoven Sonata No. 27 in E Minor, 2. Nicht zu geschwind 2022-10-18",Piano,4.25,8,,,,,,,,,,,,,,,,Piano,5067,,,,,,,,,,,,,,118,,,,,,,,0689baf7df4f4951aa456d0711706629,"Beethoven Sonata No. 27 in E Minor, 2. Nicht zu geschwind 2022-10-18"
Beethoven Sonata No. 28 in A Major 2022-08-18,Piano,4,11,,,,,,,,,,,,,,,,Piano,3525,,,,,,,,,,,,,,89,,,,,,,,90fa848195de40c5a1593c93d7ec3add,Beethoven Sonata No. 28 in A Major 2022-08-18
Beethoven Sonata No. 28 in A Major 2022-10-19,Piano,4.1,20,,,,,,,,,,,,,,,,Piano,4240,,,,,,,,,,,,,,118,,,,,,,,2b719864820f48a38682027cef872476,Beethoven Sonata No. 28 in A Major 2022-10-19
"Beethoven Sonata No. 29 in B-flat Major _Hammerklavier_, 1. Allegro 2022-10-21",Piano,3.33,9,,,,,,,,,,,,,,,,Piano,5032,,,,,,,,,,,,,,68,,,,,,,,3240d7390fc9401da1683bddaddb4068,"Beethoven Sonata No. 29 in B-flat Major _Hammerklavier_, 1. Allegro 2022-10-21"
"Beethoven Sonata No. 29 in B-flat Major, 1. Allegro 2022-08-22",Piano,3.62,8,,,,,,,,,,,,,,,,Piano,4404,,,,,,,,,,,,,,65,,,,,,,,4d7af5e2273e440da05549bd0e0ebe59,"Beethoven Sonata No. 29 in B-flat Major, 1. Allegro 2022-08-22"
"Beethoven Sonata No. 29 in B-flat Major, 2. Scherzo 3. Adagio 4. Largo Allegro 2022-08-23",Piano,3.8,70,,,,,,,,,,,,,,,,Piano,6016,,,,,,,,,,,,,,81,,,,,,,,95079681c60949e6a47c372a798ea6e4,"Beethoven Sonata No. 29 in B-flat Major, 2. Scherzo 3. Adagio 4. Largo Allegro 2022-08-23"
"Beethoven Sonata No. 3 in C Major, 1. Allegro 2. Adagio-04",Piano,4,11,,,,,,,,,,,,,,,,Piano,3037,,,,,,-4,,,,,,,,65,,,,,,,,8cbe0062f9f74ab69f49180d250b47e9,"Beethoven Sonata No. 3 in C Major, 1. Allegro 2. Adagio-04"
"Beethoven Sonata No. 3 in C Major, 3. Scherzo 4. Allegro and Beethoven Sonata No. 4 in E-flat Major, 1. Allegro-05",Piano,4.06,17,,,,,,,,,,,,,,,,Piano,3309,,,,,,,,,,,,,,65,,,,,,,,1f9eae0ae9cb4d56bfbf513f1add2e34,"Beethoven Sonata No. 3 in C Major, 3. Scherzo 4. Allegro and Beethoven Sonata No. 4 in E-flat Major, 1. Allegro-05"
Beethoven Sonata No. 30 in E Major 2022-08-24,Piano,4,9,,,,,,,,,,,,,,,,Piano,2498,,,,,,,,,,,,,,93,,,,,,,,24949599230949b48c5fff1c8a7420d5,Beethoven Sonata No. 30 in E Major 2022-08-24
"Beethoven Sonata No. 30 in E Major, 3. Andante and Beethoven Sonata No. 31 in A-flat Major, 1. Moderato 2022-08-25",Piano,3.68,22,,,,,,,,,,,,,,,,Piano,4392,,,,,,,,,,,,,,65,,,,,,,,9149252a221e48b3948adcc4fa11ec4d,"Beethoven Sonata No. 30 in E Major, 3. Andante and Beethoven Sonata No. 31 in A-flat Major, 1. Moderato 2022-08-25"
"Beethoven Sonata No. 30 in E Major, 3. Gesangvoll 2022-10-26",Piano,3.75,12,,,,,,,,,,,,,,,,Piano,5450,,,,,,,,,,,,,,68,,,,,,,,726bb85af66e431ebe50351b51f817dc,"Beethoven Sonata No. 30 in E Major, 3. Gesangvoll 2022-10-26"
Beethoven Sonata No. 31 in A-flat Major 2022-10-27,Piano,3.36,11,,,,,,,,,,,,,,,,Piano,7594,,,,,,,,,,,,,,72,,,,,,,,5bfbdfd3c1404fe7867903f1d7e1cb6d,Beethoven Sonata No. 31 in A-flat Major 2022-10-27
"Beethoven Sonata No. 31 in A-flat Major, 2. Allegro 3. Adagio 2022-08-27",Piano,4.56,18,,,,,,,,,,,,,,,,Piano,3126,,,,,,,,,,,,,,62,,,,,,,,bbde4fbacfbe4944ad673ab7cbcf104c,"Beethoven Sonata No. 31 in A-flat Major, 2. Allegro 3. Adagio 2022-08-27"
Beethoven Sonata No. 32 in C Minor 2022-10-28,Piano,4.62,13,,,,,,,,,,,,,,,,Piano,8969,,,,,,,,,,,,,,104,,,,,,,,fb01536d010d495489da75428e4596b7,Beethoven Sonata No. 32 in C Minor 2022-10-28
"Beethoven Sonata No. 32 in C Minor, 1. Allegro 2022-08-29",Piano,4.22,9,,,,,,,,,,,,,,,,Piano,2189,,,,,,,,,,,,,,100,,,,,,,,d10bdedc7459468dbbeadb4b2c5de15f,"Beethoven Sonata No. 32 in C Minor, 1. Allegro 2022-08-29"
"Beethoven Sonata No. 32 in C Minor, 2. Adagio and Beethoven Sonata No. 1 in F Minor, 1. Allegro 2022-08-30",Piano,4,12,,,,,,,,,,,,,,,,Piano,4575,,,,,,,,,,,,,,100,,,,,,,,a24897b35f9644c88f5cd53140b4a03b,"Beethoven Sonata No. 32 in C Minor, 2. Adagio and Beethoven Sonata No. 1 in F Minor, 1. Allegro 2022-08-30"
"Beethoven Sonata No. 32 in C Minor, 2. Adagio and Beethoven Sonata No. 1 in F Minor, 1. Allegro 2022-08-30(1)",Piano,3.57,69,,,,,,,,,,,,,,,,Piano,342,,,,,,,,,,,,,,100,,,,,,,,981c1c94c0ef4409a6226a39e7e31819,"Beethoven Sonata No. 32 in C Minor, 2. Adagio and Beethoven Sonata No. 1 in F Minor, 1. Allegro 2022-08-30(1)"
"Beethoven Sonata No. 4 in E-flat Major, 1. Allegro 2. Largo-06",Piano,4.6,10,,,,,,,,,,,,,,,,Piano,2924,,,,,,,,,,,,,,65,,,,,,,,9cab3d21ee194241811350246269e052,"Beethoven Sonata No. 4 in E-flat Major, 1. Allegro 2. Largo-06"
"Beethoven Sonata No. 4 in E-flat Major, 3. Allegro_ Trio 4. Rondo_ Allegretto-07_",Piano,4.2,20,,,,,,,,,,,,,,,,Piano,3120,,,,,,,,,,,,,,65,,,,,,,,97c19a1bae1043c6983359c3a4cf37b6,"Beethoven Sonata No. 4 in E-flat Major, 3. Allegro_ Trio 4. Rondo_ Allegretto-07_"
Beethoven Sonata No. 5 in C Minor-08,Piano,4,12,,,,,,,,,,,,,,,,Piano,2960,,,,,,-8,,,,,,,,65,,,,,,,,2e2354455e064bb6b84d56da9f9c9214,Beethoven Sonata No. 5 in C Minor-08
"Beethoven Sonata No. 6 in F Major, 1. Allegro-10",Piano,4.23,13,,,,,,,,,,,,,,,,Piano,1138,,,,,,-10,,,,,,,,81,,,,,,,,95258b6d9e384c479ed7f99e4c874123,"Beethoven Sonata No. 6 in F Major, 1. Allegro-10"
"Beethoven Sonata No. 6 in F Major, 2. Menuetto-10",Piano,3.86,14,,,,,,,,,,,,,,,,Piano,852,,,,,,-10,,,,,,,,81,,,,,,,,e8ba74232bd847578cde7d88ad9a93fd,"Beethoven Sonata No. 6 in F Major, 2. Menuetto-10"
"Beethoven Sonata No. 6 in F Major, 3. Presto-11",Piano,4.38,8,,,,,,,,,,,,,,,,Piano,2703,,,,,,-11,,,,,,,,113,,,,,,,,d28d25cc687c48329b986d7dffd3e525,"Beethoven Sonata No. 6 in F Major, 3. Presto-11"
Beethoven Sonata No. 7 in D Major-12,Piano,3.62,21,,,,,,,,,,,,,,,,Piano,4182,,,,,,-12,,,,,,,,65,,,,,,,,f27b1c6b57634bbba3510c7d8e3f7e2d,Beethoven Sonata No. 7 in D Major-12
"Beethoven Sonata No. 8 in C Minor _Pathétique_ , 1. Allegro 2. Adagio-14",Piano,3.75,12,,,,,,,,,,,,,,,,Piano,1993,,,,,,-14,,,,,,,,81,,,,,,,,df2d3d5c69ee4102b9d3f49e82d66dd4,"Beethoven Sonata No. 8 in C Minor _Pathétique_ , 1. Allegro 2. Adagio-14"
"Beethoven Sonata No. 8 in C Minor, 3. Allegro and Sonata No. 9-16",Piano,4.6,10,,,,,,,,,,,,,,,,Piano,2271,,,,,,,,,,,,,,96,,,,,,,,529f5fc9a87344d49dca2789597e23ef,"Beethoven Sonata No. 8 in C Minor, 3. Allegro and Sonata No. 9-16"
Bells In My Head - v2 weezered,The White Years,3.93,7,None,\Rivers Cuomo,,,Bells In My Head - v2 weezered,1.5,Bells In My Head,Sketch,N,,,,"The bells in my head ringing harmony 
As I’m navigating that city street 
Nobody hears ‘em and that’s alright with me 
The the bells in my head keep me company 
Jam in the can drinking coffee bean 
Nobody hears ‘em and that’s alright with me",Rivers Cuomo,,Rivers Cuomo,41,,Rivers Cuomo,,,,,,,,,,,,61,,2,,,,,,9d567e3c4dd84600b32a7e155c296044,Bells In My Head 2 weezered
Bells In My Head - v5 here comes,The White Years,3.8,10,None,\Rivers Cuomo,Here Comes The Girl,,Bells In My Head - v5 here comes,2,Bells In My Head,Sketch,N,,,,"Here comes the girl 
She’s walking back 
She’s talking by herself 
She gives away whatever she wants 
…whatever she wants 
The bells in my head ringing sweet harmony 
And I never gazed through the city 
Nobody hears them and that’s cool with me 
The bells in my head sound so pretty 
Here comes the girl 
She’s walking by 
She’s talking by herself 
She gives away whatever she wants 
",Rivers Cuomo,,Rivers Cuomo,81,used,Rivers Cuomo,,,,,,,,,,,,62,,,,,,,,e835abf4ec754ce6b27454d58e0a9f5c,bells_5_here_comes
Bells In My Head - v6 won't be long,The White Years,3.5,8,None,\Rivers Cuomo,,,Bells In My Head - v6 won't be long,3,Bells In My Head,Voice Memo with Guitar,N,,,,"…want to be with you 
… 
Always… 
The bells in my head ringing sweet harmonies 
And I never gaze through the city 
…nobody hears them… 
The bells in my head set them free 
… 
Always… 
The bells in my head ringing sweet harmony",Rivers Cuomo,,Rivers Cuomo,88,used,Rivers Cuomo,,,,,,,,,,,,118,,,,,,,,4546864145b5446ab27aef6fb778ae84,bells_6_won't_be_long
bellwether2015-Mar-09-2141,The White Years,2.7,5,None,\Rivers Cuomo,,,,1.5,,,N,,,,,Rivers Cuomo,,Rivers Cuomo,40,work,Rivers Cuomo,,,,,,,,,,,,60,,,,,,,,26a9f94752784b0586955db2b884db79,bellwether2015-Mar-09-2141
Bender 1 @79,The Pacific Daydream Black Years,3.58,25,,,,,,3.5,,Full Song,Y,,,,"This one rich
This one rich…
One night in December
We went on a bender
I can still remember
Why won’t you surrender?
West Coast does it better
Set a new world record
I can still remember
We went on
We went on a bender
Went on a went on a
Bender 
Get an A for effort
Tell me off the record
I’m down for whatever
No one lives forever
Get your shit together
Run it through a blender
I can still remember 
We went
We went on a bender
We went on a we went on a 
Bender
We’ll be reading on vacation
...all the generation
We’re not another second...
...all the generation
One night in December
We went on a bender
I can still remember
Why won’t you surrender?
West Coast does it better
Set a new world record
I can still remember
We went
We went on a bender
Went on a went on a 
Bender
Went on a went on a",,,The Pacific Daydream Years,188,,,,,,,,,,,,,,79,,1,,,,,,a17b10b2073542f7ae282c87f5a8451c,Bender 1 @79
Bender 15 summer memories @79 -1,The Pacific Daydream Black Years,3.05,11,,,,,,3.5,,Full Song,N,,,Incomplete lyrics,"We slid across the stage and ...
...Up my chin
And you cracked your skull
They 
Then they took us to the hospital
And we jumpin’ off the …
Jumping off of the skyscraper
Nah na na nah
Nah na na nah
Nah na na nah
Nah na na nah
Nah na na nah
Nah na na nah
Nah na na nah
Nah na na nah
One night in December
We went on a bender
Why won’t you surrender
I can still remember
West coast does it better
Set a new world record
I can still remember
We went on a bender
Nah na na nah
Nah na na nah
Nah na na nah
We went on a bender
Nah na na nah
Nah na na nah
Nah na na nah
We slid across the stage and…
...up my chin
…
You
...hospital
...
Nah na na nah
Nah na na nah
Nah na na nah
Nah na na nah
Nah na na nah
Nah na na nah
Nah na na nah
Nah na na nah
One night in December
We went on a bender
Why won’t you surrender
I can still remember
West coast does it better
Set a new world record
I can still remember
We went
We went on a bender
Nah na na nah
Nah na na nah
Nah na na nah
We went on a bender
Nah na na nah
Nah na na nah
Nah na na nah
Nah na na nah
We ate our breakfast for lunch
We never worry too much
Come on
Come on
Come on
To the summer memories
We sat and drank with the sun
You and me knew how to have fun
Come on
Come on
Come on
To the summer memory
One night in December
We went on a bender
Why won’t you surrender
I can still remember
West coast does it better
Set a new world record
I can still remember
We went
We went on a bender
Nah na na nah
Nah na na nah
Nah na na nah
We went on a bender
Nah na na nah
Nah na na nah
Nah na na nah
Nah na na nah",,,The Pacific Daydream Years,218,,,,,,,,,,,,,,79,,15,,,,,,eae38888bca8451f8bd0499e32a6dcf4,Bender 15 summer memories @79 -1
Bender 16 refined @79 -1,The Pacific Daydream Black Years,4.16,19,,,,,,4,,Full Song,N,,,"Backing sounds more classical, some words sound clipped","We slid across the stage and ...
...Up my chin
And you cracked your skull
They 
Then they took us to the hill
And we jumpin’ off the …
Jumping off the skyscraper
Ay woah woah woah woah
Yo woah woah woah woah
One night in December
We went on a bender
Why won’t you surrender
I can still remember
West coast does it better
Set a new world record
I can still remember
We went
We went on a bender
We slid across the stage and…
...up my chin
And you cracked your skull
They 
Then they took us to the hill
And we jumpin’ off the…
Jumping off the skyscraper
Ay woah woah woah woah
Yo woah woah woah woah
One night in December
We went on a bender
Why won’t you surrender
I can still remember
West coast does it better
Set a new world record
I can still remember
We went
We went on a bender
We went on a bender
We ate our breakfast for lunch
We never worry too much
Come on
Come on
Come on
To the summer memories
We sat and drank with the sun
You and me knew how to have fun
Come on
Come on
Come on
To the summer memory
One night in December
We went on a bender
Why won’t you surrender
I can still remember
West coast does it better
Set a new world record
I can still remember
We went
We went on a bender
We went on a bender",,,The Pacific Daydream Years,213,,,,,,,,,,,,,,79,,16,,,,,,0ddfcf38eb0c4e50ac91247c4bf25e57,Bender 16 refined @79 -1
